"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9"
"3210";0;0;0;0;0;0;0;0;0
"3211";0;0;0;0;0;0;3;3;3
"3212";0;0;0;0;0;0;0;2;2
"3213";0;0;0;0;0;0;3;3;3
"3214";0;0;0;0;0;0;0;0;0
"3215";0;0;0;0;0;0;0;0;0
"3216";0;0;0;0;0;0;3;3;3
"3217";0;0;0;0;0;0;0;0;1
"3218";0;0;0;0;0;0;0;0;0
"3219";0;0;0;0;4;4;4;4;4
"3220";0;0;0;0;0;0;0;0;0
"3221";0;0;0;0;0;0;0;0;0
"3222";0;0;0;0;0;0;0;0;0
"3223";0;0;0;0;0;0;0;0;0
"3224";0;0;0;0;0;0;3;3;3
"3225";0;0;0;0;0;0;3;3;3
"3226";0;0;0;0;0;0;3;3;3
"3227";0;0;0;0;0;0;3;3;3
"3228";0;0;0;0;0;0;3;3;3
"3229";0;0;0;0;0;0;3;3;3
"3230";0;0;0;0;0;0;0;2;2
"3231";0;0;0;0;0;0;3;3;3
"3232";0;0;0;0;0;0;3;3;3
"3233";0;0;0;0;0;0;3;3;3
"3234";0;0;0;0;0;0;3;3;3
"3235";0;0;0;0;0;0;3;3;3
"3236";0;0;0;0;0;0;3;3;3
"3237";0;0;0;0;0;0;3;3;3
"3238";0;0;0;0;0;0;3;3;3
"3239";0;0;0;0;0;0;3;3;3
"3240";0;0;0;0;0;0;3;3;3
"3241";0;0;0;0;0;0;3;3;3
"3242";0;0;0;0;0;0;3;3;3
"3243";0;0;0;0;0;0;3;3;3
"3244";0;0;0;0;0;0;3;3;3
"3245";0;0;0;0;0;0;3;3;3
"3246";0;0;0;0;0;0;3;3;3
"3247";0;0;0;0;0;0;3;3;3
"3248";0;0;0;0;0;0;3;3;3
"3249";0;0;0;0;0;0;3;3;3
"3250";0;0;0;0;0;0;0;0;0
"3251";0;0;0;0;0;0;0;0;0
"3252";0;0;0;0;0;0;0;0;1
"3253";0;0;0;0;0;0;3;3;3
"3254";0;0;0;0;0;0;3;3;3
"3255";0;0;0;0;0;0;0;0;0
"3256";0;0;0;0;0;0;0;0;1
"3257";0;0;0;0;0;0;3;3;3
"3258";0;0;0;0;0;0;3;3;3
"3259";0;0;0;0;0;0;0;0;1
"3260";0;0;0;0;0;0;3;3;3
"3261";0;0;0;0;0;0;3;3;3
"3262";0;0;0;0;0;0;0;0;1
"3263";0;0;0;0;0;0;3;3;3
"3264";0;0;0;0;0;0;3;3;3
"3265";0;0;0;0;0;0;3;3;3
"3266";0;0;0;0;0;0;3;3;3
"3267";0;0;0;0;0;0;3;3;3
"3268";0;0;0;0;0;0;3;3;3
"3269";0;0;0;0;0;0;3;3;3
"3270";0;0;0;0;0;0;3;3;3
"3271";0;0;0;0;0;0;3;3;3
"3272";0;0;0;0;0;0;3;3;3
"3273";0;0;0;0;0;0;0;0;1
"3274";0;0;0;0;0;0;3;3;3
"3275";0;0;0;0;0;0;0;0;1
"3276";0;0;0;0;0;0;0;0;0
"3277";0;0;0;0;0;0;0;0;0
"3278";0;0;0;0;0;0;3;3;3
"3279";0;0;0;0;0;0;3;3;3
"3280";0;0;0;0;0;0;0;0;0
"3281";0;0;0;0;0;0;3;3;3
"3282";0;0;0;0;0;0;3;3;3
"3283";0;0;0;0;0;0;0;0;0
"3284";0;0;0;0;0;0;3;3;3
"3285";0;0;0;0;0;0;3;3;3
"3286";0;0;0;0;0;0;0;0;0
"3287";0;0;0;0;0;0;3;3;3
"3288";0;0;0;0;4;4;4;4;4
"3289";0;0;0;0;0;0;0;0;0
"3290";0;0;0;0;0;0;0;0;0
"3291";0;0;0;0;0;0;0;0;0
"3292";0;0;0;0;0;0;0;0;0
"3293";0;0;0;0;0;0;3;3;3
"3294";0;0;0;0;0;0;0;0;0
"3295";0;0;0;0;0;0;0;0;0
"3296";0;0;0;0;0;0;3;3;3
"3297";0;0;0;0;0;0;0;0;0
"3298";0;0;0;0;0;0;0;0;0
"3299";0;0;0;0;0;0;3;3;3
"3300";0;0;0;0;0;0;3;3;3
"3301";0;0;0;0;0;0;0;0;0
"3302";0;0;0;0;0;0;0;0;0
"3303";0;0;0;0;0;0;3;3;3
"3304";0;0;0;0;0;0;0;0;0
"3305";0;0;0;0;0;0;3;3;3
"3306";0;0;0;0;0;0;3;3;3
"3307";0;0;0;0;4;4;4;4;4
"3308";0;0;0;0;0;0;0;0;0
"3309";0;0;0;0;0;0;0;0;0
"3310";0;0;0;0;0;0;3;3;3
"3311";0;0;0;0;0;0;3;3;3
"3312";0;0;0;0;0;0;0;0;0
"3313";0;0;0;0;0;0;0;0;0
"3314";0;0;0;0;0;0;0;2;2
"3315";0;0;0;0;0;0;0;0;0
"3316";0;0;0;0;0;0;3;3;3
"3317";0;0;0;0;0;0;0;0;0
"3318";0;0;0;0;0;0;0;0;1
"3319";0;0;0;0;0;0;0;0;0
"3320";0;0;0;0;0;0;3;3;3
"3321";0;0;0;0;0;0;3;3;3
"3322";0;0;0;0;0;0;3;3;3
"3323";0;0;0;0;0;0;0;0;0
"3324";0;0;0;0;0;0;0;0;0
"3325";0;0;0;0;0;0;3;3;3
"3326";0;0;0;0;0;0;0;0;0
"3327";0;0;0;0;0;0;0;0;0
"3328";0;0;0;0;0;0;0;0;0
"3329";0;0;0;0;0;0;3;3;3
"3330";0;0;0;0;0;0;0;2;2
"3331";0;0;0;0;0;0;3;3;3
"3332";0;0;0;0;0;0;0;0;0
"3333";0;0;0;0;0;0;3;3;3
"3334";0;0;0;0;0;0;3;3;3
"3335";0;0;0;0;0;0;3;3;3
"3336";0;0;0;0;0;0;3;3;3
"3337";0;0;0;0;0;0;0;0;0
"3338";0;0;0;0;0;0;0;0;0
"3339";0;0;0;0;0;0;0;0;0
"3340";0;0;0;0;0;0;0;0;0
"3341";0;0;0;0;0;0;0;0;0
"3342";0;0;0;0;0;0;0;0;0
"3343";0;0;0;0;0;0;0;0;0
"3344";0;0;0;0;0;0;0;0;0
"3345";0;0;0;0;0;0;3;3;3
"3346";0;0;0;0;0;0;3;3;3
"3347";0;0;0;0;0;0;3;3;3
"3348";0;0;0;0;0;0;3;3;3
"3349";0;0;0;0;0;0;3;3;3
"3350";0;0;0;0;0;0;3;3;3
"3351";0;0;0;0;4;4;4;4;4
"3352";0;0;0;0;0;0;0;0;0
"3353";0;0;0;0;0;0;0;0;0
"3354";0;0;0;0;0;0;0;0;0
"3355";0;0;0;0;0;0;3;3;3
"3356";0;0;0;0;0;0;3;3;3
"3357";0;0;0;0;0;0;3;3;3
"3358";0;0;0;0;0;0;3;3;3
"3359";0;0;0;0;0;0;3;3;3
"3360";0;0;0;0;0;0;3;3;3
"3361";0;0;0;0;0;0;3;3;3
"3362";0;0;0;0;0;0;0;0;0
"3363";0;0;0;0;0;0;3;3;3
"3364";0;0;0;0;0;0;3;3;3
"3365";0;0;0;0;0;0;3;3;3
"3366";0;0;0;0;0;0;0;2;2
"3367";0;0;0;0;0;0;3;3;3
"3368";0;0;0;0;0;0;3;3;3
"3369";0;0;0;0;0;0;3;3;3
"3370";0;0;0;0;0;0;3;3;3
"3371";0;0;0;0;0;0;3;3;3
"3372";0;0;0;0;0;0;0;0;0
"3373";0;0;0;0;0;0;3;3;3
"3374";0;0;0;0;4;4;4;4;4
"3375";0;0;0;0;0;0;3;3;3
"3376";0;0;0;0;0;0;3;3;3
"3377";0;0;0;0;0;0;0;0;0
"3378";0;0;0;0;0;0;3;3;3
"3379";0;0;0;0;0;0;0;0;0
"3380";0;0;0;0;0;0;3;3;3
"3381";0;0;0;0;0;0;0;0;1
"3382";0;0;0;0;0;0;0;0;0
"3383";0;0;0;0;0;0;3;3;3
"3384";0;0;0;0;0;0;3;3;3
"3385";0;0;0;0;0;0;0;0;0
"3386";0;0;0;0;0;0;0;0;0
"3387";0;0;0;0;0;0;3;3;3
